dataset,outer_fold,model_seed,control_id,rule_id,channel,group_id,original_segment_id,eligible_rows,asset_days,episodes,episodes_per_asset_day,alert_rows,time_in_alert_days
pleia_energy,2,45,cqr_static,360min_4of36,combined,,None:segment:0,9907,68.79861111111111,32,0.4651256687190875,5456,37.888888888888886
pleia_energy,2,45,cqr_rolling,single_sample,numerical_only,,None:segment:0,9907,68.79861111111111,452,6.569900070657111,499,3.4652777777777777
pleia_energy,2,45,cqr_rolling,single_sample,availability_only,,None:segment:0,9907,68.79861111111111,0,0.0,0,0.0
pleia_energy,2,45,cqr_rolling,single_sample,combined,,None:segment:0,9907,68.79861111111111,452,6.569900070657111,499,3.4652777777777777
pleia_energy,2,45,cqr_rolling,30min_3of3,numerical_only,,None:segment:0,9907,68.79861111111111,7,0.10174624003230039,7,0.048611111111111105
pleia_energy,2,45,cqr_rolling,30min_3of3,availability_only,,None:segment:0,9907,68.79861111111111,0,0.0,0,0.0
pleia_energy,2,45,cqr_rolling,30min_3of3,combined,,None:segment:0,9907,68.79861111111111,7,0.10174624003230039,7,0.048611111111111105
pleia_energy,2,45,cqr_rolling,60min_4of6,numerical_only,,None:segment:0,9907,68.79861111111111,8,0.11628141717977188,26,0.18055555555555555
pleia_energy,2,45,cqr_rolling,60min_4of6,availability_only,,None:segment:0,9907,68.79861111111111,0,0.0,0,0.0
pleia_energy,2,45,cqr_rolling,60min_4of6,combined,,None:segment:0,9907,68.79861111111111,8,0.11628141717977188,26,0.18055555555555555
pleia_energy,2,45,cqr_rolling,180min_3of18,numerical_only,,None:segment:0,9907,68.79861111111111,79,1.1482789946502472,899,6.243055555555555
pleia_energy,2,45,cqr_rolling,180min_3of18,availability_only,,None:segment:0,9907,68.79861111111111,0,0.0,0,0.0
pleia_energy,2,45,cqr_rolling,180min_3of18,combined,,None:segment:0,9907,68.79861111111111,79,1.1482789946502472,899,6.243055555555555
pleia_energy,2,45,cqr_rolling,360min_4of36,numerical_only,,None:segment:0,9907,68.79861111111111,72,1.0465327546179468,1501,10.42361111111111
pleia_energy,2,45,cqr_rolling,360min_4of36,availability_only,,None:segment:0,9907,68.79861111111111,0,0.0,0,0.0
pleia_energy,2,45,cqr_rolling,360min_4of36,combined,,None:segment:0,9907,68.79861111111111,72,1.0465327546179468,1501,10.42361111111111
pleia_energy,2,45,persistence_static,single_sample,numerical_only,,None:segment:0,9907,68.79861111111111,783,11.381043706470171,3538,24.569444444444443
pleia_energy,2,45,persistence_static,single_sample,availability_only,,None:segment:0,9907,68.79861111111111,0,0.0,0,0.0
pleia_energy,2,45,persistence_static,single_sample,combined,,None:segment:0,9907,68.79861111111111,783,11.381043706470171,3538,24.569444444444443
pleia_energy,2,45,persistence_static,30min_3of3,numerical_only,,None:segment:0,9907,68.79861111111111,431,6.26466135056021,2179,15.131944444444443
pleia_energy,2,45,persistence_static,30min_3of3,availability_only,,None:segment:0,9907,68.79861111111111,0,0.0,0,0.0
pleia_energy,2,45,persistence_static,30min_3of3,combined,,None:segment:0,9907,68.79861111111111,431,6.26466135056021,2179,15.131944444444443
pleia_energy,2,45,persistence_static,60min_4of6,numerical_only,,None:segment:0,9907,68.79861111111111,152,2.2093469264156655,3664,25.444444444444443
pleia_energy,2,45,persistence_static,60min_4of6,availability_only,,None:segment:0,9907,68.79861111111111,0,0.0,0,0.0
pleia_energy,2,45,persistence_static,60min_4of6,combined,,None:segment:0,9907,68.79861111111111,152,2.2093469264156655,3664,25.444444444444443
pleia_energy,2,45,persistence_static,180min_3of18,numerical_only,,None:segment:0,9907,68.79861111111111,38,0.5523367316039164,4859,33.74305555555556
pleia_energy,2,45,persistence_static,180min_3of18,availability_only,,None:segment:0,9907,68.79861111111111,0,0.0,0,0.0
pleia_energy,2,45,persistence_static,180min_3of18,combined,,None:segment:0,9907,68.79861111111111,38,0.5523367316039164,4859,33.74305555555556
pleia_energy,2,45,persistence_static,360min_4of36,numerical_only,,None:segment:0,9907,68.79861111111111,30,0.4360553144241445,5206,36.15277777777778
pleia_energy,2,45,persistence_static,360min_4of36,availability_only,,None:segment:0,9907,68.79861111111111,0,0.0,0,0.0
pleia_energy,2,45,persistence_static,360min_4of36,combined,,None:segment:0,9907,68.79861111111111,30,0.4360553144241445,5206,36.15277777777778
pleia_energy,2,46,quantile_static,single_sample,numerical_only,,None:segment:0,9907,68.79861111111111,1594,23.169072373069547,2049,14.229166666666666
pleia_energy,2,46,quantile_static,single_sample,availability_only,,None:segment:0,9907,68.79861111111111,0,0.0,0,0.0
pleia_energy,2,46,quantile_static,single_sample,combined,,None:segment:0,9907,68.79861111111111,1594,23.169072373069547,2049,14.229166666666666
pleia_energy,2,46,quantile_static,30min_3of3,numerical_only,,None:segment:0,9907,68.79861111111111,92,1.3372362975673766,126,0.875
pleia_energy,2,46,quantile_static,30min_3of3,availability_only,,None:segment:0,9907,68.79861111111111,0,0.0,0,0.0
pleia_energy,2,46,quantile_static,30min_3of3,combined,,None:segment:0,9907,68.79861111111111,92,1.3372362975673766,126,0.875
pleia_energy,2,46,quantile_static,60min_4of6,numerical_only,,None:segment:0,9907,68.79861111111111,158,2.2965579893004944,428,2.972222222222222
pleia_energy,2,46,quantile_static,60min_4of6,availability_only,,None:segment:0,9907,68.79861111111111,0,0.0,0,0.0
pleia_energy,2,46,quantile_static,60min_4of6,combined,,None:segment:0,9907,68.79861111111111,158,2.2965579893004944,428,2.972222222222222
pleia_energy,2,46,quantile_static,180min_3of18,numerical_only,,None:segment:0,9907,68.79861111111111,217,3.154133441001312,6287,43.65972222222222
pleia_energy,2,46,quantile_static,180min_3of18,availability_only,,None:segment:0,9907,68.79861111111111,0,0.0,0,0.0
pleia_energy,2,46,quantile_static,180min_3of18,combined,,None:segment:0,9907,68.79861111111111,217,3.154133441001312,6287,43.65972222222222
pleia_energy,2,46,quantile_static,360min_4of36,numerical_only,,None:segment:0,9907,68.79861111111111,116,1.6860805491066921,8079,56.104166666666664
pleia_energy,2,46,quantile_static,360min_4of36,availability_only,,None:segment:0,9907,68.79861111111111,0,0.0,0,0.0
pleia_energy,2,46,quantile_static,360min_4of36,combined,,None:segment:0,9907,68.79861111111111,116,1.6860805491066921,8079,56.104166666666664
pleia_energy,2,46,cqr_static,single_sample,numerical_only,,None:segment:0,9907,68.79861111111111,1307,18.997476531745228,2018,14.013888888888888
pleia_energy,2,46,cqr_static,single_sample,availability_only,,None:segment:0,9907,68.79861111111111,0,0.0,0,0.0
pleia_energy,2,46,cqr_static,single_sample,combined,,None:segment:0,9907,68.79861111111111,1307,18.997476531745228,2018,14.013888888888888
pleia_energy,2,46,cqr_static,30min_3of3,numerical_only,,None:segment:0,9907,68.79861111111111,151,2.1948117492681942,290,2.013888888888889
pleia_energy,2,46,cqr_static,30min_3of3,availability_only,,None:segment:0,9907,68.79861111111111,0,0.0,0,0.0
pleia_energy,2,46,cqr_static,30min_3of3,combined,,None:segment:0,9907,68.79861111111111,151,2.1948117492681942,290,2.013888888888889
pleia_energy,2,46,cqr_static,60min_4of6,numerical_only,,None:segment:0,9907,68.79861111111111,215,3.125063086706369,716,4.972222222222222
pleia_energy,2,46,cqr_static,60min_4of6,availability_only,,None:segment:0,9907,68.79861111111111,0,0.0,0,0.0
pleia_energy,2,46,cqr_static,60min_4of6,combined,,None:segment:0,9907,68.79861111111111,215,3.125063086706369,716,4.972222222222222
pleia_energy,2,46,cqr_static,180min_3of18,numerical_only,,None:segment:0,9907,68.79861111111111,100,1.4535177147471483,5296,36.77777777777778
pleia_energy,2,46,cqr_static,180min_3of18,availability_only,,None:segment:0,9907,68.79861111111111,0,0.0,0,0.0
pleia_energy,2,46,cqr_static,180min_3of18,combined,,None:segment:0,9907,68.79861111111111,100,1.4535177147471483,5296,36.77777777777778
pleia_energy,2,46,cqr_static,360min_4of36,numerical_only,,None:segment:0,9907,68.79861111111111,52,0.7558292116685171,5839,40.54861111111111
pleia_energy,2,46,cqr_static,360min_4of36,availability_only,,None:segment:0,9907,68.79861111111111,0,0.0,0,0.0
pleia_energy,2,46,cqr_static,360min_4of36,combined,,None:segment:0,9907,68.79861111111111,52,0.7558292116685171,5839,40.54861111111111
pleia_energy,2,46,cqr_rolling,single_sample,numerical_only,,None:segment:0,9907,68.79861111111111,477,6.9332794993438975,527,3.659722222222222
pleia_energy,2,46,cqr_rolling,single_sample,availability_only,,None:segment:0,9907,68.79861111111111,0,0.0,0,0.0
pleia_energy,2,46,cqr_rolling,single_sample,combined,,None:segment:0,9907,68.79861111111111,477,6.9332794993438975,527,3.659722222222222
pleia_energy,2,46,cqr_rolling,30min_3of3,numerical_only,,None:segment:0,9907,68.79861111111111,6,0.08721106288482891,8,0.05555555555555555
pleia_energy,2,46,cqr_rolling,30min_3of3,availability_only,,None:segment:0,9907,68.79861111111111,0,0.0,0,0.0
pleia_energy,2,46,cqr_rolling,30min_3of3,combined,,None:segment:0,9907,68.79861111111111,6,0.08721106288482891,8,0.05555555555555555
pleia_energy,2,46,cqr_rolling,60min_4of6,numerical_only,,None:segment:0,9907,68.79861111111111,7,0.10174624003230039,13,0.09027777777777778
pleia_energy,2,46,cqr_rolling,60min_4of6,availability_only,,None:segment:0,9907,68.79861111111111,0,0.0,0,0.0
pleia_energy,2,46,cqr_rolling,60min_4of6,combined,,None:segment:0,9907,68.79861111111111,7,0.10174624003230039,13,0.09027777777777778
pleia_energy,2,46,cqr_rolling,180min_3of18,numerical_only,,None:segment:0,9907,68.79861111111111,86,1.2500252346825476,933,6.479166666666666
pleia_energy,2,46,cqr_rolling,180min_3of18,availability_only,,None:segment:0,9907,68.79861111111111,0,0.0,0,0.0
pleia_energy,2,46,cqr_rolling,180min_3of18,combined,,None:segment:0,9907,68.79861111111111,86,1.2500252346825476,933,6.479166666666666
pleia_energy,2,46,cqr_rolling,360min_4of36,numerical_only,,None:segment:0,9907,68.79861111111111,76,1.1046734632078328,1625,11.284722222222221
pleia_energy,2,46,cqr_rolling,360min_4of36,availability_only,,None:segment:0,9907,68.79861111111111,0,0.0,0,0.0
pleia_energy,2,46,cqr_rolling,360min_4of36,combined,,None:segment:0,9907,68.79861111111111,76,1.1046734632078328,1625,11.284722222222221
pleia_energy,2,46,persistence_static,single_sample,numerical_only,,None:segment:0,9907,68.79861111111111,783,11.381043706470171,3538,24.569444444444443
pleia_energy,2,46,persistence_static,single_sample,availability_only,,None:segment:0,9907,68.79861111111111,0,0.0,0,0.0
pleia_energy,2,46,persistence_static,single_sample,combined,,None:segment:0,9907,68.79861111111111,783,11.381043706470171,3538,24.569444444444443
pleia_energy,2,46,persistence_static,30min_3of3,numerical_only,,None:segment:0,9907,68.79861111111111,431,6.26466135056021,2179,15.131944444444443
pleia_energy,2,46,persistence_static,30min_3of3,availability_only,,None:segment:0,9907,68.79861111111111,0,0.0,0,0.0
pleia_energy,2,46,persistence_static,30min_3of3,combined,,None:segment:0,9907,68.79861111111111,431,6.26466135056021,2179,15.131944444444443
pleia_energy,2,46,persistence_static,60min_4of6,numerical_only,,None:segment:0,9907,68.79861111111111,152,2.2093469264156655,3664,25.444444444444443
pleia_energy,2,46,persistence_static,60min_4of6,availability_only,,None:segment:0,9907,68.79861111111111,0,0.0,0,0.0
pleia_energy,2,46,persistence_static,60min_4of6,combined,,None:segment:0,9907,68.79861111111111,152,2.2093469264156655,3664,25.444444444444443
pleia_energy,2,46,persistence_static,180min_3of18,numerical_only,,None:segment:0,9907,68.79861111111111,38,0.5523367316039164,4859,33.74305555555556
pleia_energy,2,46,persistence_static,180min_3of18,availability_only,,None:segment:0,9907,68.79861111111111,0,0.0,0,0.0
pleia_energy,2,46,persistence_static,180min_3of18,combined,,None:segment:0,9907,68.79861111111111,38,0.5523367316039164,4859,33.74305555555556
pleia_energy,2,46,persistence_static,360min_4of36,numerical_only,,None:segment:0,9907,68.79861111111111,30,0.4360553144241445,5206,36.15277777777778
pleia_energy,2,46,persistence_static,360min_4of36,availability_only,,None:segment:0,9907,68.79861111111111,0,0.0,0,0.0
pleia_energy,2,46,persistence_static,360min_4of36,combined,,None:segment:0,9907,68.79861111111111,30,0.4360553144241445,5206,36.15277777777778
