dataset,horizon,outer_fold,model_seed,model,physical_minutes,target_units,source_run,source_hash,protocol_hash,n_calibration,n_test,deterministic_baseline_alias,nominal_level,coverage,signed_coverage_deviation,absolute_coverage_deviation,mpiw,winkler,q,rank
pleia,3,2,44,attention_lstm,30,degrees C,smart_building_conformal/outputs/matched_forecasting005/pleia_h3_f2_s44_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,b7e3fa5ed8095f5fd84d9934e8cfc8e570437f6da1fa9ab9bb67e1ef8b940f33,4952,9907,False,0.95,0.2694054708791763,-0.6805945291208236,0.6805945291208236,5.093133544921875,59.00057643660498,2.546566772460938,4706
pleia,6,2,44,persistence,60,degrees C,smart_building_conformal/outputs/matched_forecasting005/pleia_h6_f2_s44_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,525531103bdd604f7fcaff1fd54d3b905c82394b6ab9d0a9f351f372258537df,4951,9907,True,0.9,0.9193499545775714,0.019349954577571382,0.019349954577571382,2.6000000000000014,3.6683355203391548,1.3000000000000007,4457
pleia,6,2,44,persistence,60,degrees C,smart_building_conformal/outputs/matched_forecasting005/pleia_h6_f2_s44_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,525531103bdd604f7fcaff1fd54d3b905c82394b6ab9d0a9f351f372258537df,4951,9907,True,0.95,0.95306349046129,0.0030634904612900637,0.0030634904612900637,3.2000000000000033,4.51422226708388,1.6000000000000014,4705
pleia,6,2,44,xgboost,60,degrees C,smart_building_conformal/outputs/matched_forecasting005/pleia_h6_f2_s44_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,525531103bdd604f7fcaff1fd54d3b905c82394b6ab9d0a9f351f372258537df,4951,9907,False,0.9,0.24699707277682448,-0.6530029272231755,0.6530029272231755,5.8172218322753935,40.46334559420493,2.9086109161376967,4457
pleia,6,2,44,xgboost,60,degrees C,smart_building_conformal/outputs/matched_forecasting005/pleia_h6_f2_s44_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,525531103bdd604f7fcaff1fd54d3b905c82394b6ab9d0a9f351f372258537df,4951,9907,False,0.95,0.33037246391440395,-0.6196275360855961,0.6196275360855961,6.747196960449217,62.81865643252634,3.373598480224608,4705
pleia,6,2,44,attention_lstm,60,degrees C,smart_building_conformal/outputs/matched_forecasting005/pleia_h6_f2_s44_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,525531103bdd604f7fcaff1fd54d3b905c82394b6ab9d0a9f351f372258537df,4951,9907,False,0.9,0.19279297466437872,-0.7072070253356213,0.7072070253356213,6.604886627197265,42.32566096963417,3.3024433135986335,4457
pleia,6,2,44,attention_lstm,60,degrees C,smart_building_conformal/outputs/matched_forecasting005/pleia_h6_f2_s44_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,525531103bdd604f7fcaff1fd54d3b905c82394b6ab9d0a9f351f372258537df,4951,9907,False,0.95,0.2508327445240739,-0.6991672554759261,0.6991672554759261,7.4931640625,65.1189656856864,3.74658203125,4705
pleia_energy,1,2,45,persistence,10,kWh per 10 minutes,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f2_s45_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,62525d471de44634625aece820db117b886a496789ecd0dc85fc593cfee8dbee,4953,9907,True,0.9,0.5603108912889876,-0.33968910871101243,0.33968910871101243,0.078125,2.097025777228223,0.0390625,4459
pleia_energy,1,2,45,persistence,10,kWh per 10 minutes,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f2_s45_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,62525d471de44634625aece820db117b886a496789ecd0dc85fc593cfee8dbee,4953,9907,True,0.95,0.6428787725850409,-0.30712122741495906,0.30712122741495906,0.125,3.783587362470977,0.0625,4707
pleia_energy,1,2,45,xgboost,10,kWh per 10 minutes,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f2_s45_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,62525d471de44634625aece820db117b886a496789ecd0dc85fc593cfee8dbee,4953,9907,False,0.9,0.652669829413546,-0.247330170586454,0.247330170586454,0.1939152479171753,1.5338580852935277,0.09695762395858765,4459
pleia_energy,1,2,45,xgboost,10,kWh per 10 minutes,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f2_s45_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,62525d471de44634625aece820db117b886a496789ecd0dc85fc593cfee8dbee,4953,9907,False,0.95,0.7686484304027456,-0.1813515695972544,0.1813515695972544,0.35456353425979614,2.117701716700751,0.17728176712989807,4707
pleia_energy,1,2,45,attention_lstm,10,kWh per 10 minutes,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f2_s45_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,62525d471de44634625aece820db117b886a496789ecd0dc85fc593cfee8dbee,4953,9907,False,0.9,0.49318663571212273,-0.4068133642878773,0.4068133642878773,0.1411229372024536,1.8044680689085597,0.0705614686012268,4459
pleia_energy,1,2,45,attention_lstm,10,kWh per 10 minutes,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f2_s45_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,62525d471de44634625aece820db117b886a496789ecd0dc85fc593cfee8dbee,4953,9907,False,0.95,0.5942263046330877,-0.3557736953669123,0.3557736953669123,0.18467450141906738,3.1172698550764797,0.09233725070953369,4707
pleia_energy,3,2,45,persistence,30,kWh per 10 minutes,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h3_f2_s45_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,c4251293278cc903db86fe4f42a91a7108a0c33bdffb224f47cfe4b37bfbafc1,4952,9907,True,0.9,0.5711113354194004,-0.3288886645805996,0.3288886645805996,0.078125,2.1860568915918046,0.0390625,4458
pleia_energy,3,2,45,persistence,30,kWh per 10 minutes,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h3_f2_s45_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,c4251293278cc903db86fe4f42a91a7108a0c33bdffb224f47cfe4b37bfbafc1,4952,9907,True,0.95,0.6392449782981731,-0.3107550217018269,0.3107550217018269,0.125,3.9634475623296628,0.0625,4706
pleia_energy,3,2,45,xgboost,30,kWh per 10 minutes,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h3_f2_s45_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,c4251293278cc903db86fe4f42a91a7108a0c33bdffb224f47cfe4b37bfbafc1,4952,9907,False,0.9,0.6762894922781871,-0.2237105077218129,0.2237105077218129,0.19728216528892517,1.5730727688658788,0.09864108264446259,4458
pleia_energy,3,2,45,xgboost,30,kWh per 10 minutes,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h3_f2_s45_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,c4251293278cc903db86fe4f42a91a7108a0c33bdffb224f47cfe4b37bfbafc1,4952,9907,False,0.95,0.7338245684869285,-0.2161754315130715,0.2161754315130715,0.26437944173812866,2.621787073791019,0.13218972086906433,4706
pleia_energy,3,2,45,attention_lstm,30,kWh per 10 minutes,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h3_f2_s45_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,c4251293278cc903db86fe4f42a91a7108a0c33bdffb224f47cfe4b37bfbafc1,4952,9907,False,0.9,0.5111537296860805,-0.3888462703139195,0.3888462703139195,0.19225221872329712,1.8024874337508625,0.09612610936164856,4458
pleia_energy,3,2,45,attention_lstm,30,kWh per 10 minutes,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h3_f2_s45_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,c4251293278cc903db86fe4f42a91a7108a0c33bdffb224f47cfe4b37bfbafc1,4952,9907,False,0.95,0.6162309478146765,-0.3337690521853235,0.3337690521853235,0.23497635126113892,3.0858749805394874,0.11748817563056946,4706
pleia_energy,6,2,45,persistence,60,kWh per 10 minutes,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h6_f2_s45_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,3fd3655fa8c8f5b07cbc7734a71eee3a1d2ad04dceebe9ed0c4d80fa5c1ad796,4951,9907,True,0.9,0.5607146462097506,-0.3392853537902494,0.3392853537902494,0.078125,2.156516541334411,0.0390625,4457
pleia_energy,6,2,45,persistence,60,kWh per 10 minutes,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h6_f2_s45_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,3fd3655fa8c8f5b07cbc7734a71eee3a1d2ad04dceebe9ed0c4d80fa5c1ad796,4951,9907,True,0.95,0.6406581205208438,-0.30934187947915615,0.30934187947915615,0.125,3.899036035126675,0.0625,4705
pleia_energy,6,2,45,xgboost,60,kWh per 10 minutes,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h6_f2_s45_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,3fd3655fa8c8f5b07cbc7734a71eee3a1d2ad04dceebe9ed0c4d80fa5c1ad796,4951,9907,False,0.9,0.6319773897244373,-0.26802261027556273,0.26802261027556273,0.14650967717170715,1.7814301617215693,0.07325483858585358,4457
pleia_energy,6,2,45,xgboost,60,kWh per 10 minutes,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h6_f2_s45_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,3fd3655fa8c8f5b07cbc7734a71eee3a1d2ad04dceebe9ed0c4d80fa5c1ad796,4951,9907,False,0.95,0.7034420106995054,-0.24655798930049455,0.24655798930049455,0.21583819389343262,3.0277728913523902,0.10791909694671631,4705
pleia_energy,6,2,45,attention_lstm,60,kWh per 10 minutes,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h6_f2_s45_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,3fd3655fa8c8f5b07cbc7734a71eee3a1d2ad04dceebe9ed0c4d80fa5c1ad796,4951,9907,False,0.9,0.5307358433430908,-0.36926415665690926,0.36926415665690926,0.18185001611709595,1.9538361511510112,0.09092500805854797,4457
pleia_energy,6,2,45,attention_lstm,60,kWh per 10 minutes,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h6_f2_s45_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,3fd3655fa8c8f5b07cbc7734a71eee3a1d2ad04dceebe9ed0c4d80fa5c1ad796,4951,9907,False,0.95,0.616029070354295,-0.33397092964570496,0.33397092964570496,0.23410159349441528,3.336322188888773,0.11705079674720764,4705
rico,5,2,45,persistence,5,degrees C,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f2_s45_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,adda24f5b9ed20420c5e5eb85728317dc112a5ed5567a38f1aafc895df114e1c,4452,8692,True,0.9,0.9282098481362172,0.028209848136217186,0.028209848136217186,0.3999999999999986,0.6013345605154169,0.1999999999999993,4008
rico,5,2,45,persistence,5,degrees C,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f2_s45_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,adda24f5b9ed20420c5e5eb85728317dc112a5ed5567a38f1aafc895df114e1c,4452,8692,True,0.95,0.9723884031293143,0.022388403129314338,0.022388403129314338,0.6000000000000014,0.7808559595029918,0.3000000000000007,4231
rico,5,2,45,xgboost,5,degrees C,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f2_s45_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,adda24f5b9ed20420c5e5eb85728317dc112a5ed5567a38f1aafc895df114e1c,4452,8692,False,0.9,0.5059825126553152,-0.3940174873446848,0.3940174873446848,0.3405502319335909,3.1304473202841985,0.17027511596679545,4008
rico,5,2,45,xgboost,5,degrees C,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f2_s45_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,adda24f5b9ed20420c5e5eb85728317dc112a5ed5567a38f1aafc895df114e1c,4452,8692,False,0.95,0.6907501150483203,-0.25924988495167967,0.25924988495167967,0.5435943603515625,4.532206139035667,0.27179718017578125,4231
rico,5,2,45,attention_lstm,5,degrees C,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f2_s45_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,adda24f5b9ed20420c5e5eb85728317dc112a5ed5567a38f1aafc895df114e1c,4452,8692,False,0.9,0.10791532443626323,-0.7920846755637367,0.7920846755637367,1.634307861328125,42.46728968455722,0.8171539306640625,4008
rico,5,2,45,attention_lstm,5,degrees C,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f2_s45_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,adda24f5b9ed20420c5e5eb85728317dc112a5ed5567a38f1aafc895df114e1c,4452,8692,False,0.95,0.12287160607455132,-0.8271283939254487,0.8271283939254487,1.9250144958496094,78.44073983309616,0.9625072479248047,4231
rico,15,2,45,persistence,15,degrees C,smart_building_conformal/outputs/matched_forecasting005/rico_h15_f2_s45_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,992e3d20e746f1fcb3e78f8d1a69d9ebf12ed9e0140eadbf817f49e2ed57c3f8,4242,8282,True,0.9,0.9153586090316349,0.015358609031634884,0.015358609031634884,1.0,1.658295097802463,0.5,3819
rico,15,2,45,persistence,15,degrees C,smart_building_conformal/outputs/matched_forecasting005/rico_h15_f2_s45_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,992e3d20e746f1fcb3e78f8d1a69d9ebf12ed9e0140eadbf817f49e2ed57c3f8,4242,8282,True,0.95,0.9629316590195605,0.012931659019560504,0.012931659019560504,1.6000000000000014,2.1462448683892776,0.8000000000000007,4031
rico,15,2,45,xgboost,15,degrees C,smart_building_conformal/outputs/matched_forecasting005/rico_h15_f2_s45_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,992e3d20e746f1fcb3e78f8d1a69d9ebf12ed9e0140eadbf817f49e2ed57c3f8,4242,8282,False,0.9,0.598526925863318,-0.301473074136682,0.301473074136682,0.7575332641601591,4.377405455238539,0.37876663208007955,3819
rico,15,2,45,xgboost,15,degrees C,smart_building_conformal/outputs/matched_forecasting005/rico_h15_f2_s45_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,992e3d20e746f1fcb3e78f8d1a69d9ebf12ed9e0140eadbf817f49e2ed57c3f8,4242,8282,False,0.95,0.8110359816469452,-0.13896401835305472,0.13896401835305472,1.492100524902341,4.542050524639992,0.7460502624511705,4031
rico,15,2,45,attention_lstm,15,degrees C,smart_building_conformal/outputs/matched_forecasting005/rico_h15_f2_s45_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,992e3d20e746f1fcb3e78f8d1a69d9ebf12ed9e0140eadbf817f49e2ed57c3f8,4242,8282,False,0.9,0.09707800048297513,-0.8029219995170249,0.8029219995170249,1.705252075195311,44.06038682961115,0.8526260375976555,3819
rico,15,2,45,attention_lstm,15,degrees C,smart_building_conformal/outputs/matched_forecasting005/rico_h15_f2_s45_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,992e3d20e746f1fcb3e78f8d1a69d9ebf12ed9e0140eadbf817f49e2ed57c3f8,4242,8282,False,0.95,0.1603477420912823,-0.7896522579087176,0.7896522579087176,2.4455795288085938,74.19554974819197,1.2227897644042969,4031
rico,30,2,45,persistence,30,degrees C,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f2_s45_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,5769aea4df39adc1c5884a4ac4950471da7bbe227eea0549a15de94fbdebfb6d,3927,7667,True,0.9,0.921612103821573,0.02161210382157297,0.02161210382157297,2.0,3.0014347202295553,1.0,3536
rico,30,2,45,persistence,30,degrees C,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f2_s45_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,5769aea4df39adc1c5884a4ac4950471da7bbe227eea0549a15de94fbdebfb6d,3927,7667,True,0.95,0.9641319942611191,0.014131994261119107,0.014131994261119107,3.0,3.8623972870744745,1.5,3732
rico,30,2,45,xgboost,30,degrees C,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f2_s45_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,5769aea4df39adc1c5884a4ac4950471da7bbe227eea0549a15de94fbdebfb6d,3927,7667,False,0.9,0.6488848310943003,-0.25111516890569974,0.25111516890569974,1.3115295410156236,5.82913282301617,0.6557647705078118,3536
rico,30,2,45,xgboost,30,degrees C,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f2_s45_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,5769aea4df39adc1c5884a4ac4950471da7bbe227eea0549a15de94fbdebfb6d,3927,7667,False,0.95,0.8573105517151428,-0.09268944828485715,0.09268944828485715,2.625422668457034,5.792672054220609,1.312711334228517,3732
rico,30,2,45,attention_lstm,30,degrees C,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f2_s45_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,5769aea4df39adc1c5884a4ac4950471da7bbe227eea0549a15de94fbdebfb6d,3927,7667,False,0.9,0.10329985652797705,-0.796700143472023,0.796700143472023,1.7277137756347685,47.02525856025031,0.8638568878173842,3536
rico,30,2,45,attention_lstm,30,degrees C,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f2_s45_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,5769aea4df39adc1c5884a4ac4950471da7bbe227eea0549a15de94fbdebfb6d,3927,7667,False,0.95,0.11503847658797443,-0.8349615234120256,0.8349615234120256,1.9446205139160142,88.67572268377428,0.9723102569580071,3732
rico,60,2,45,persistence,60,degrees C,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s45_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,13626bbe92c4fc2e657cc07a12d739e6c76c86fd5e6e16d106077d5e6ffeef37,3297,6437,True,0.9,0.924188286468852,0.02418828646885196,0.02418828646885196,3.6000000000000014,5.100388379679974,1.8000000000000007,2969
rico,60,2,45,persistence,60,degrees C,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s45_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,13626bbe92c4fc2e657cc07a12d739e6c76c86fd5e6e16d106077d5e6ffeef37,3297,6437,True,0.95,0.9608513282585055,0.010851328258505544,0.010851328258505544,5.0,6.397545440422556,2.5,3134
rico,60,2,45,xgboost,60,degrees C,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s45_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,13626bbe92c4fc2e657cc07a12d739e6c76c86fd5e6e16d106077d5e6ffeef37,3297,6437,False,0.9,0.6355445083113251,-0.2644554916886749,0.2644554916886749,2.5011299133300753,10.914020881101704,1.2505649566650376,2969
rico,60,2,45,xgboost,60,degrees C,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s45_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,13626bbe92c4fc2e657cc07a12d739e6c76c86fd5e6e16d106077d5e6ffeef37,3297,6437,False,0.95,0.8671741494485009,-0.08282585055149905,0.08282585055149905,4.744760131835932,11.104122712883647,2.372380065917966,3134
rico,60,2,45,attention_lstm,60,degrees C,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s45_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,13626bbe92c4fc2e657cc07a12d739e6c76c86fd5e6e16d106077d5e6ffeef37,3297,6437,False,0.9,0.13235979493552896,-0.7676402050644711,0.7676402050644711,2.096550750732419,44.394892202854116,1.0482753753662095,2969
rico,60,2,45,attention_lstm,60,degrees C,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s45_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,13626bbe92c4fc2e657cc07a12d739e6c76c86fd5e6e16d106077d5e6ffeef37,3297,6437,False,0.95,0.1402827404070219,-0.809717259592978,0.809717259592978,2.4014617919921903,81.73225626937335,1.2007308959960952,3134
bdg2,1,2,45,persistence,60,kWh per hour,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f2_s45_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,d17374d7dfe7206b1bc2d78ed29eb81be4f2ec7661fd25177f694623751f05b4,17370,34640,True,0.9,0.894919168591224,-0.005080831408776021,0.005080831408776021,115.80600000000072,207.41386443418008,57.90300000000036,15634
bdg2,1,2,45,persistence,60,kWh per hour,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f2_s45_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,d17374d7dfe7206b1bc2d78ed29eb81be4f2ec7661fd25177f694623751f05b4,17370,34640,True,0.95,0.9467667436489607,-0.0032332563510392154,0.0032332563510392154,165.40000000000003,273.690915473441,82.69999999999999,16503
bdg2,1,2,45,xgboost,60,kWh per hour,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f2_s45_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,d17374d7dfe7206b1bc2d78ed29eb81be4f2ec7661fd25177f694623751f05b4,17370,34640,False,0.9,0.9037240184757506,0.0037240184757505457,0.0037240184757505457,94.03851562499995,172.86769614625626,47.01925781249997,15634
bdg2,1,2,45,xgboost,60,kWh per hour,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f2_s45_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,d17374d7dfe7206b1bc2d78ed29eb81be4f2ec7661fd25177f694623751f05b4,17370,34640,False,0.95,0.9484411085450346,-0.0015588914549653499,0.0015588914549653499,136.7927797851562,233.444010323568,68.3963898925781,16503
bdg2,1,2,45,attention_lstm,60,kWh per hour,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f2_s45_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,d17374d7dfe7206b1bc2d78ed29eb81be4f2ec7661fd25177f694623751f05b4,17370,34640,False,0.9,0.9006928406466512,0.0006928406466512049,0.0006928406466512049,96.35858300781251,178.8314276728747,48.179291503906256,15634
bdg2,1,2,45,attention_lstm,60,kWh per hour,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f2_s45_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,d17374d7dfe7206b1bc2d78ed29eb81be4f2ec7661fd25177f694623751f05b4,17370,34640,False,0.95,0.9485565819861432,-0.0014434180138567232,0.0014434180138567232,139.95555615234383,242.11443606114898,69.97777807617189,16503
bdg2,3,2,45,persistence,180,kWh per hour,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f2_s45_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,b09d5d8c367121e6d22677abdb3f3bdb6a98e8404434e14ad1bfa57c42d265dd,17360,34640,True,0.9,0.8978348729792148,-0.002165127020785196,0.002165127020785196,250.0,402.0599384526559,125.0,15625
bdg2,3,2,45,persistence,180,kWh per hour,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f2_s45_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,b09d5d8c367121e6d22677abdb3f3bdb6a98e8404434e14ad1bfa57c42d265dd,17360,34640,True,0.95,0.9459872979214781,-0.00401270207852189,0.00401270207852189,344.19999999999993,504.7519927251731,172.1,16493
bdg2,3,2,45,xgboost,180,kWh per hour,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f2_s45_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,b09d5d8c367121e6d22677abdb3f3bdb6a98e8404434e14ad1bfa57c42d265dd,17360,34640,False,0.9,0.9059180138568129,0.005918013856812898,0.005918013856812898,147.11084814453125,265.3941582531548,73.55542407226562,15625
bdg2,3,2,45,xgboost,180,kWh per hour,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f2_s45_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,b09d5d8c367121e6d22677abdb3f3bdb6a98e8404434e14ad1bfa57c42d265dd,17360,34640,False,0.95,0.9496247113163973,-0.0003752886836027036,0.0003752886836027036,209.71688232421866,359.5207931905767,104.85844116210939,16493
bdg2,3,2,45,attention_lstm,180,kWh per hour,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f2_s45_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,b09d5d8c367121e6d22677abdb3f3bdb6a98e8404434e14ad1bfa57c42d265dd,17360,34640,False,0.9,0.9040415704387991,0.004041570438799047,0.004041570438799047,168.24957812499997,320.1217666867862,84.12478906249999,15625
bdg2,3,2,45,attention_lstm,180,kWh per hour,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f2_s45_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,b09d5d8c367121e6d22677abdb3f3bdb6a98e8404434e14ad1bfa57c42d265dd,17360,34640,False,0.95,0.9499133949191686,-8.660508083135898e-05,8.660508083135898e-05,240.76612792968763,442.6288365402679,120.38306396484376,16493
bdg2,6,2,45,persistence,360,kWh per hour,smart_building_conformal/outputs/matched_forecasting005/bdg2_h6_f2_s45_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,bf3712ec340f3bdba2b4f5fb836947320a1d97c097af41bf3d3d7cb8c8c05269,17350,34640,True,0.9,0.8975461893764434,-0.0024538106235566515,0.0024538106235566515,406.3119999999999,580.2719217667436,203.15599999999995,15616
bdg2,6,2,45,persistence,360,kWh per hour,smart_building_conformal/outputs/matched_forecasting005/bdg2_h6_f2_s45_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,bf3712ec340f3bdba2b4f5fb836947320a1d97c097af41bf3d3d7cb8c8c05269,17350,34640,True,0.95,0.9442263279445727,-0.005773672055427226,0.005773672055427226,498.0,703.0353413394918,249.0,16484
bdg2,6,2,45,xgboost,360,kWh per hour,smart_building_conformal/outputs/matched_forecasting005/bdg2_h6_f2_s45_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,bf3712ec340f3bdba2b4f5fb836947320a1d97c097af41bf3d3d7cb8c8c05269,17350,34640,False,0.9,0.9069284064665127,0.006928406466512715,0.006928406466512715,174.94312988281257,323.2197308697743,87.47156494140626,15616
